area,latitude,longitude,node_id,node_type
CA,37.36089648225195,-121.86406856808576,MABURY_6_N001,LOAD
PACW,41.83166999998427,-122.00465973878569,MACDOEL_LNODE20,LOAD
PACW,41.83166999998427,-122.00478026121432,MACDOEL_LNODE45,LOAD
NV,39.544936,-115.973748,MACHACEK_LNODE60,LOAD
CA,36.863327,-120.337922,MADERAG_7_B2,GEN
CA,38.670686249453325,-121.9690802234912,MADISON_1_N002,LOAD
CA,38.670686249453325,-121.96919526463878,MADISON_1_N201,LOAD
NV,40.787842,-116.170731,MAGGIECR_LNODE49,LOAD
PACE,40.71944,-112.08111,MAGNA_LNODELD,LOAD
CA,35.36215927310746,-118.92373219716946,MAGUNDEN_1_N002,LOAD
NV,36.03242537,-114.9412624,MAG_PDS3_LNODE-1,LOAD
CA,38.38582118546309,-121.77582150053121,MAINE-PR_6_N001,LOAD
PGE,45.522728318703855,-122.959007,MAIN_PGE_LNODEBR1,LOAD
PGE,45.52264774062878,-122.9589405998416,MAIN_PGE_LNODEBR2,LOAD
PGE,45.52264774062878,-122.9590734001584,MAIN_PGE_LNODEBR3,LOAD
PACE,42.1569399999841,-112.31104957464976,MALAD_LNODED1,LOAD
PACE,42.1569399999841,-112.31117042535024,MALAD_LNODED2,LOAD
CA,36.694155213041405,-119.72474641882992,MALAGA_1_N001,LOAD
CA,36.69397563196096,-119.72474641909149,MALAGA_1_N004,LOAD
CA,36.69397563196096,-119.72497038075652,MALAGA_1_N005,LOAD
CA,36.694155213041405,-119.72497038101807,MALAGA_1_N206,LOAD
CA,41.135,-121.127778,MALCHA_7_B1,GEN
PACW,42.00778,-121.31667,MALINA_LNODE16,LOAD
PACW,45.56278,-122.66528,MALLORY_LNODE14,LOAD
CA,37.23,-119.35,MAMOTH1G_7_B1,GEN
CA,37.23,-119.33,MAMOTH2G_7_B1,GEN
CA,36.788033886776105,-119.787487785172,MANCHSTR_1_N001,LOAD
CA,36.78795300331727,-119.78742947506072,MANCHSTR_1_N002,LOAD
CA,36.78795300331727,-119.78754609528328,MANCHSTR_1_N005,LOAD
CA,34.20752222819712,-119.24896138729409,MANDLY1G_7_B1,GEN
CA,34.207443999951565,-119.24890677468957,MANDLY1G_7_N002,LOAD
CA,34.20736577177866,-119.24896138739547,MANDLY2G_7_B1,GEN
CA,34.20736577177866,-119.24907061260453,MANDLY2G_7_N002,LOAD
CA,34.207443999951565,-119.24912522531044,MANDLY3G_7_B1,GEN
CA,34.20752222819712,-119.2490706127059,MANDLY3G_7_N001,LOAD
PACE,40.40333,-111.75333,MANILA_LNODELD,LOAD
PACE,41.533329999984375,-109.49021984070285,MANSFACE_LNODE32,LOAD
PACE,41.533329999984375,-109.49034015929715,MANSFACE_LNODEPP,LOAD
CA,37.80151584670726,-121.22356707059217,MANTECA_1_N001,LOAD
CA,37.80133499174042,-121.2235670708724,MANTECA_1_N002,LOAD
CA,37.80133499174042,-121.2237959604356,MANTECA_1_N012,LOAD
CA,37.80151584670726,-121.22379596071583,MANTECA_1_N013,LOAD
PACE,41.50183,-111.99261,MANTUA_LNODED1,LOAD
CA,34.53,-120.43,MANVILLE_1_N001,LOAD
PSE,47.55,-122.5680556,MAN_LNODEXF1,LOAD
PACE,40.14436,-111.59064,MAPLETON_LNODED1,LOAD
PSE,47.48805556,-122.1341667,MAP_LNODEXF1,LOAD
PACE,-0.0004304971816300257,-0.0001884169337885688,MARBLHED_LNODEPM,LOAD
PACW,46.37556,-117.77722,MARENGO_NODE1,GEN
PACW,46.36553,-117.83206,MARENGO_NODE2,GEN
CA,33.550075782843365,-117.62798645585276,MARGARTA_1_N001,LOAD
CA,33.549896205836255,-117.62798645607668,MARGARTA_1_N002,LOAD
CA,33.549896205836255,-117.62820192999332,MARGARTA_1_N008,LOAD
CA,33.550075782843365,-117.62820193021724,MARGARTA_1_N009,LOAD
CA,35.1075466646541,-119.398151035933,MARICOPA_6_N001,LOAD
NV,40.751727,-117.149282,MARIGLD_LNODE20,LOAD
CA,37.50445821040657,-120.00773607389861,MARIPOS2_6_N001,LOAD
CA,37.50445821040657,-120.00785003116738,MARIPOS2_6_N003,LOAD
CA,38.36919239614644,-120.79669263175096,MARTELL_6_N001,LOAD
CA,38.02,-122.16,MARTINEZ_1_N001,LOAD
PACW,44.55056,-123.26528,MARYSRIV_LNODE69,LOAD
PACE,39.58186,-110.72897,MATHINGT_LNODED1,LOAD
IPCO,43.0667,-115.3875,MAWP_GNODEAWP,GEN
PGE,45.54173303110645,-122.69533046559675,MAXM_LNODEXIM,LOAD
NV,36.1598447811791,-115.13386070811295,MAYFAIR_LNODE-1,LOAD
NV,36.15966571871863,-115.13386070836623,MAYFAIR_LNODE-2,LOAD
NV,36.15966571871863,-115.13408249163378,MAYFAIR_LNODE-3,LOAD
NV,36.1598447811791,-115.13408249188704,MAYFAIR_LNODE-4,LOAD
APS,32.661026622834136,-114.58017677194844,MA_LNODE10A,LOAD
APS,32.66094900695516,-114.58012354398934,MA_LNODE12A,LOAD
APS,32.660871391143786,-114.58017677204089,MA_LNODE14A,LOAD
APS,32.660871391143786,-114.58028322795911,MA_LNODER2A,LOAD
APS,32.66094900695516,-114.58033645601066,MA_LNODER4A,LOAD
APS,32.661026622834136,-114.58028322805156,MA_LNODER6A,LOAD
IPCO,44.91267489998251,-116.1246887604621,MCAL_LNODE131,LOAD
IPCO,44.91267489998251,-116.1248156395379,MCAL_LNODE33A,LOAD
CA,41.05270156724072,-121.40878079320336,MCARTHR_6_N001,LOAD
CA,41.05270156724072,-121.40890066597464,MCARTHR_6_N002,GEN
CA,41.0299999999845,-121.42594007894822,MCARTHR_6_N003,GEN
PSE,47.02638889,-122.7244444,MCA_LNODEXF1,LOAD
CA,36.61141742473339,-119.639696637215,MCCALL_1_N026,LOAD
CA,36.61133667161214,-119.6396385546713,MCCALL_1_N030,LOAD
CA,36.61133667161214,-119.63975471975871,MCCALL_1_N093,GEN
PACE,40.75056,-111.86167,MCCLELLA_LNODE-4,LOAD
PGE,44.95609708994014,-123.031364,MCCL_LNODEBR1,LOAD
PGE,44.95601625501095,-123.03129804918065,MCCL_LNODEBR2,LOAD
PGE,44.95601625501095,-123.03142995081936,MCCL_LNODEBR3,LOAD
CA,37.93693306593741,-121.52832937274904,MCDISLE_6_N001,LOAD
NV,36.0908736699873,-115.2126769025198,MCDONLD_LNODE-3,LOAD
NV,36.0908736699873,-115.2127876974802,MCDONLD_LNODE-4,LOAD
PACE,40.79722,-111.95361,MCDONNEL_LNODEPM,LOAD
PACE,39.33456,-110.99072,MCFADDEN_LNODET1,LOAD
CA,35.688444479876,-119.276835213609,MCFRLND_6_N001,LOAD
NV,39.59133167,-116.9128236,MCG HILL_GNODE 1,GEN
CA,35.765833,-117.381389,MCGEN_7_B1,GEN
PGE,45.519139999982244,-122.42311611025426,MCGL_LNODEWR1,LOAD
PGE,45.519139999982244,-122.42324388974573,MCGL_LNODEWR2,LOAD
NV,36.185089149946805,-115.2156091,MCHLWAY_LNODE-1,LOAD
NV,36.18500857001282,-115.21555145908245,MCHLWAY_LNODE-2,LOAD
NV,36.18500857001282,-115.21566674091756,MCHLWAY_LNODE-3,LOAD
CA,37.36640692180158,-121.843788899062,MCKEE_1_N001,LOAD
CA,37.366325615720484,-121.84372983544192,MCKEE_1_N005,LOAD
CA,37.366325615720484,-121.84384796268208,MCKEE_1_N101,LOAD
PSE,48.71972222,-122.5013889,MCK_LNODEXF1,LOAD
CA,36.592775499087,-119.989064620668,MCMULLN1_2_N001,LOAD
APS,33.694078007,-112.424159,MCM_LNODE10A,LOAD
APS,33.69407800695295,-112.42405093321236,MCM_LNODE12A,LOAD
APS,33.69400014021386,-112.42410496665515,MCM_LNODE13A,LOAD
APS,33.69400014021386,-112.42421303334486,MCM_LNODER1A,LOAD
APS,33.69407800695295,-112.42426706678764,MCM_LNODER2A,LOAD
APS,33.69415587376269,-112.42421303344278,MCM_LNODER4A,LOAD
APS,33.69415587376269,-112.42410496655722,MCM_LNODER9A,LOAD
PGE,44.8827362,-122.979958,MCRK_LNODEWR1,LOAD
IPCO,43.527624661728815,-116.14450950825156,MCRN_LNODE131,LOAD
IPCO,43.52744413813606,-116.14450950862414,MCRN_LNODE132,LOAD
IPCO,43.52744413813606,-116.14475849137587,MCRN_LNODE133,LOAD
IPCO,43.527624661728815,-116.14475849174845,MCRN_LNODE134,LOAD
APS,33.631014007,-112.134268,MCR_LNODE14A,LOAD
APS,33.631014006953166,-112.13416007935605,MCR_LNODER1A,LOAD
APS,33.63092414994405,-112.134268,MCR_LNODER5A,LOAD
APS,33.631014006953166,-112.13437592064395,MCR_LNODER6A,LOAD
APS,33.63110386405601,-112.134268,MCR_LNODER9A,LOAD
CA,37.53549999998638,-121.85614999142506,MCSNCK1_7_B1,GEN
CA,37.53549999998638,-121.85626400857494,MCSNCK2_7_B1,GEN
PSE,47.62166667,-122.6294444,MCW_LNODEXF1,LOAD
APS,33.552474007,-111.923183,MC_LNODE10A,LOAD
APS,33.5524740069533,-111.92307525738207,MC_LNODE13A,LOAD
APS,33.5523842164121,-111.92307525749403,MC_LNODE14A,LOAD
APS,33.55232072495416,-111.92315144297382,MC_LNODER1A,LOAD
APS,33.55230554117759,-111.92325763374134,MC_LNODER2A,LOAD
APS,33.5523366402696,-111.9233587074293,MC_LNODER5A,LOAD
APS,33.55240212620618,-111.92343242203121,MC_LNODER6A,LOAD
APS,33.55248698604969,-111.9234676344412,MC_LNODER9A,LOAD
PGE,44.97006229998246,-122.97294353155525,MDGR_LNODEWR1,LOAD
PGE,44.97006229998246,-122.97307046844476,MDGR_LNODEWR2,LOAD
CA,37.93693306593741,-121.52844847239496,MDLRIVR_6_N001,LOAD
IPCO,42.670383489983955,-113.48171693462263,MDPO_GNODE007,GEN
IPCO,42.670383489983955,-113.48183878137736,MDPO_GNODE009,GEN
IPCO,43.5683133,-116.61156,MDRS_LNODE131,LOAD
IPCO,43.568242,-116.611655,MDWP_GNODEDWP,GEN
CA,35.40287932284351,-119.455027246028,MDWYPS_6_N001,LOAD
PGE,45.50411609998221,-122.52064212650326,MDWY_LNODEWR1,LOAD
PGE,45.50411609998221,-122.52076987349673,MDWY_LNODEWR2,LOAD
APS,33.46488777151175,-112.11608722427489,MD_LNODE13A,LOAD
APS,33.46481006995358,-112.1160334486462,MD_LNODE14A,LOAD
APS,33.46473236846502,-112.11608722437131,MD_LNODE17A,LOAD
APS,33.46473236846502,-112.11619477562868,MD_LNODE18A,LOAD
APS,33.46481006995358,-112.11624855135379,MD_LNODE20A,LOAD
APS,33.46488777151175,-112.1161947757251,MD_LNODER9A,LOAD
PACE,40.67311424700382,-111.925,MEADOWBR_LNODED1,LOAD
PACE,40.673032876481585,-111.92493805810511,MEADOWBR_LNODED2,LOAD
PACE,40.673032876481585,-111.92506194189488,MEADOWBR_LNODEPM,LOAD
PACE,-0.00039423632601915233,-0.00027126615504787806,MEADOWCR_NODET,GEN
PACE,-0.0003429718411675052,-0.0003457698176368447,MEADS_LNODE-1,LOAD
CA,37.2400902586168,-121.77988662490465,MECCTG1_7_B1,GEN
CA,37.239909741275135,-121.77988662517618,MECCTG1_7_N100,LOAD
CA,37.239909741275135,-121.78011337482383,MECCTG2_7_B2,GEN
CA,37.2400902586168,-121.78011337509535,MECCTG2_7_N100,LOAD
CA,37.24,-121.77,MECSTG3_7_B1,GEN
PACW,42.34722,-122.88806,MEDCO_LNODE98,LOAD
PACW,42.334529535636314,-122.86904887902105,MEDFORD_LNODE23,LOAD
PACW,42.33435046423615,-122.86904887936592,MEDFORD_LNODE49,LOAD
PACW,42.33435046423615,-122.86929112063407,MEDFORD_LNODE71,LOAD
PACW,42.334529535636314,-122.86929112097894,MEDFORD_LNODE78,LOAD
PACE,40.774530432913295,-111.83821058271087,MEDICAL_LNODED1,LOAD
PACE,40.77434956696359,-111.83821058303597,MEDICAL_LNODED2,LOAD
PACE,40.77434956696359,-111.83844941696402,MEDICAL_LNODED3,LOAD
PACE,40.774530432913295,-111.83844941728913,MEDICAL_LNODED4,LOAD
CA,37.96314087418186,-122.05236056522,MEDWLNE_1_N001,LOAD
CA,37.96305953654254,-122.05230100173574,MEDWLNE_1_N002,LOAD
CA,37.96305953654254,-122.05242012870426,MEDWLNE_1_N006,LOAD
PSE,47.63333333,-122.2288889,MED_LNODEXF3,LOAD
CA,33.20656102879434,-117.25285528281735,MELROSE_6_N001,LOAD
CA,33.20638188210042,-117.25285528303644,MELROSE_6_N004,LOAD
CA,33.20638188210042,-117.25306939321156,MELROSE_6_N005,LOAD
CA,33.20656102879434,-117.25306939343065,MELROSE_6_N009,LOAD
CA,37.43303139014927,-122.20260711346003,MENLO_6_N001,LOAD
CA,37.43285064188934,-122.20260711373487,MENLO_6_N002,LOAD
CA,37.43285064188934,-122.20283473738714,MENLO_6_N003,LOAD
CA,37.43303139014927,-122.20283473766196,MENLO_6_N004,LOAD
CA,37.2729233257581,-120.48675113551485,MERCEDFL_7_N001,LOAD
CA,37.27274276228657,-120.48675113578695,MERCEDFL_7_N002,GEN
CA,37.27274276228657,-120.48697804225505,MERCED_1_N001,LOAD
CA,37.2729233257581,-120.48697804252716,MERCED_1_N002,LOAD
CA,37.2252987072586,-121.744181839112,MERIDIAN_6_N101,LOAD
PACW,42.51110999998402,-123.41326926627315,MERLIN_LNODE08,LOAD
PACW,42.51110999998402,-123.41339073372686,MERLIN_LNODE55,LOAD
PACW,42.02667,-121.60167,MERRILLO_LNODE41,LOAD
PACW,45.95505380132004,-122.55389,MERWIN_NODE1,GEN
PACW,45.954973099320384,-122.55382298081484,MERWIN_NODE2,GEN
PACW,45.954973099320384,-122.55395701918515,MERWIN_NODE3,GEN
PSE,47.58222222,-122.2330556,MER_LNODEXF1,LOAD
CA,35.0085432569638,-120.453142327895,MESA-PGE_1_N036,GEN
CA,34.037454,-118.109265,MESACAL_6_N001,LOAD
CA,34.035509,-118.111185,MESACAL_6_N004,GEN
CA,32.82962850556615,-117.157262738564,MESAHGTS_6_N001,LOAD
CA,32.82954790829922,-117.15720736124695,MESAHGTS_6_N007,LOAD
CA,32.82954790829922,-117.15731811588104,MESAHGTS_6_N011,GEN
CA,32.90498782733596,-117.17294708349853,MESARIM_6_N001,LOAD
CA,32.904808754571356,-117.1729470837142,MESARIM_6_N007,LOAD
CA,32.904808754571356,-117.1731603736758,MESARIM_6_N008,LOAD
CA,32.90498782733596,-117.17316037389146,MESARIM_6_N012,LOAD
APS,42.00007766096809,41.99993966499783,MESQ_LNODEUXL,LOAD
CA,37.224351891362076,-121.74197725027166,METCALF_1_N018,LOAD
CA,37.224351891362076,-121.74209058736633,METCALF_1_N044,GEN
PSE,47.467222219980556,-122.2393775860353,METPSE_LNODEXF1,LOAD
PSE,47.467222219980556,-122.23951121396469,METPSE_LNODEXF2,LOAD
CA,38.0780669137351,-121.286700397002,METTLER_6_N001,LOAD
APS,33.485018007,-112.06765,MET_LNODE10A,LOAD
APS,33.485018006953545,-112.06754240537937,MET_LNODE13A,LOAD
APS,33.484928269799525,-112.06754240549084,MET_LNODE14A,LOAD
APS,33.48486481609188,-112.06761848632097,MET_LNODE15A,LOAD
APS,33.48484964134324,-112.06772453122348,MET_LNODE19A,LOAD
APS,33.48488072194487,-112.0678254660751,MET_LNODE20A,LOAD
APS,33.484946168945584,-112.06789907942103,MET_LNODE24A,LOAD
APS,33.48503097833375,-112.06793424346179,MET_LNODE25A,LOAD
APS,33.48512058146703,-112.06792836527299,MET_LNODE30A,LOAD
APS,33.48520266418984,-112.06788488300879,MET_LNODE31A,LOAD
APS,33.4852679640024,-112.06781108171656,MET_LNODE32A,LOAD
APS,33.48531044821889,-112.06771630866605,MET_LNODER3A,LOAD
APS,33.485327122783914,-112.06761058747843,MET_LNODER4A,LOAD
APS,33.485317633631205,-112.06750359572165,MET_LNODER5A,LOAD
APS,33.48528376759749,-112.06740395698561,MET_LNODER8A,LOAD
APS,33.48522892361473,-112.06731879505455,MET_LNODER9A,LOAD
NV,38.877195,-119.986125,MEYERS_LNODE31,LOAD
NV,38.87719499994345,-119.98600982501117,MEYERS_LNODE32,LOAD
NV,38.87710533707398,-119.986125,MEYERS_LNODE33,LOAD
NV,38.87719499994345,-119.98624017498884,MEYERS_LNODE34,LOAD
NV,38.87728466292607,-119.986125,MEYERS_LNODE35,LOAD
APS,33.501363007,-112.058141,ME_LNODE10A,LOAD
APS,33.50136300695346,-112.05803337000418,ME_LNODE13A,LOAD
APS,33.50127325723918,-112.05803337011578,ME_LNODE14A,LOAD
APS,33.50120979465011,-112.05810947595988,ME_LNODE18A,LOAD
APS,33.501194617777514,-112.0582155557279,ME_LNODE21A,LOAD
APS,33.50122570272927,-112.058316523765,ME_LNODE22A,LOAD
APS,33.501291158890375,-112.05839016131371,ME_LNODER1A,LOAD
APS,33.50137598014908,-112.05842533691596,ME_LNODER2A,LOAD
APS,33.50146559582384,-112.05841945679474,ME_LNODER5A,LOAD
APS,33.50154769003571,-112.05837596023447,ME_LNODER6A,LOAD
APS,33.5016129989882,-112.05830213467767,ME_LNODER9A,LOAD
NV,36.10478500078976,-115.17029698636786,MGM_LNODE-1,LOAD
NV,36.10460593910828,-115.17029698662044,MGM_LNODE-2,LOAD
NV,36.10460593910828,-115.17051861337956,MGM_LNODE-3,LOAD
NV,36.10478500078976,-115.17051861363214,MGM_LNODE-4,LOAD
APS,32.73380400698876,-111.56612574995373,MGT_LNODER2A,LOAD
APS,32.73380400698876,-111.56623225004628,MGT_LNODER4A,LOAD
APS,34.646272006987736,-111.82460003932532,MG_LNODE10A,LOAD
APS,34.646272006987736,-111.82470996067468,MG_LNODE14A,LOAD
IPCO,43.0523,-115.8666,MHAB_LNODE131,LOAD
IPCO,43.052516,-115.867044,MHSR_GNODEHSR,GEN
PSE,47.43166667,-122.3280556,MHT_LNODEXF1,LOAD
CA,34.307807,-117.323089,MHVSPHN_1_N101,GEN
CA,38.0527453407478,-120.217267815617,MI-WUK_1_N001,LOAD
PACE,37.14238999998655,-113.56341343289702,MIDDLETO_LNODET4,LOAD
PACE,37.14238999998655,-113.56352656710298,MIDDLETO_LNODET5,LOAD
CA,38.75278931604552,-122.60852909787337,MIDDLTWN_6_N002,LOAD
CA,38.75278931604552,-122.60864418562063,MIDDLTWN_6_N101,LOAD
PACE,41.19028,-112.05722,MIDLAND_LNODED1,LOAD
CA,39.02999999998579,-120.60994234065528,MIDLFORK_7_B1,GEN
CA,39.02999999998579,-120.61005765934472,MIDLFORK_7_B3,GEN
PACE,40.61278,-111.91278,MIDVALE_LNODED1,LOAD
PACE,40.50314,-111.48806,MIDWAYP_LNODEPM,LOAD
CA,35.4027983866516,-119.45496991741443,MIDWAY_1_N002,LOAD
CA,35.4027983866516,-119.45508457464156,MIDWAY_1_N047,GEN
PACE,43.45,-106.33222,MIDWEST_LNODED1,LOAD
PACW,42.18944,-120.36611,MILEHI_LNODED1,LOAD
CA,37.605189493471,-122.391044905733,MILLBRAE_1_N001,LOAD
CA,37.60518949341606,-122.39093076152034,MILLBRAE_1_N004,LOAD
CA,37.60509906450179,-122.391044905733,MILLBRAE_1_N007,GEN
CA,37.60518949341606,-122.39115904994566,MILLBRAE_1_N201,LOAD
CA,37.605279922440225,-122.391044905733,MILLBRAE_6_N001,LOAD
PACW,46.071479752485764,-118.30487062888407,MILLCREE_LNODE06,LOAD
PACW,46.07130024736824,-118.30487062930483,MILLCREE_LNODE74,LOAD
PACW,46.07130024736824,-118.30512937069517,MILLCRK_NODE1,GEN
PACW,46.071479752485764,-118.30512937111592,MILLCRK_NODE2,GEN
NV,38.13126116664445,-117.459265,MILLERN_LNODE-3,LOAD
NV,38.13117991666274,-117.45920536391732,MILLERN_LNODE-4,LOAD
NV,38.13117991666274,-117.45932463608268,MILLERS_LNODE05,LOAD
CA,37.81,-121.1,MILLER_1_N001,LOAD
CA,37.4153954034649,-121.888564387779,MILPITAS_1_N001,LOAD
CA,37.415395403410365,-121.88845061296323,MILPITAS_1_N003,LOAD
CA,37.41530503765936,-121.888564387779,MILPITAS_1_N005,LOAD
CA,37.415395403410365,-121.88867816259477,MILPITAS_1_N006,LOAD
CA,37.4154857692704,-121.888564387779,MILPITAS_1_N008,GEN
PSE,47.771528,-122.560377,MIL_LNODEXF2,LOAD
NV,38.955108,-119.763422,MINDEN_LNODE35,LOAD
PACE,41.85721999998424,-106.55132972879625,MINERS_LNODE54,LOAD
PACE,41.85721999998424,-106.55145027120376,MINERS_LNODE72,LOAD
CA,38.4894058457838,-122.894260741498,MIRABEL_6_N001,LOAD
NV,39.45546173667598,-119.717733,MIRALMA_LNODE90,LOAD
NV,39.455381131646504,-119.71767272783373,MIRALMA_LNODE91,LOAD
NV,39.455381131646504,-119.71779327216628,MIRALMA_LNODE92,LOAD
CA,34.004371186293284,-117.56506721001799,MIRALOMA_6_N001,LOAD
CA,34.00419081361097,-117.56506721024903,MIRALOMA_6_N002,GEN
CA,34.00419081361097,-117.56528478975098,MIRALOMA_6_N007,GEN
CA,32.894082683223495,-117.1355292425073,MIRAMAR_6_N001,LOAD
CA,32.89390360703054,-117.13552924272287,MIRAMAR_6_N004,LOAD
CA,32.89390360703054,-117.13574251050714,MIRAMAR_6_N017,LOAD
CA,32.894082683223495,-117.1357425107227,MIRAMREF_7_B1,GEN
PSE,47.47638889,-122.0263889,MIR_LNODEXF1,LOAD
CA,32.784269768886325,-117.13747242458685,MISSION_2_N035,GEN
CA,32.78419220159033,-117.13741915637358,MISSION_6_N001,LOAD
CA,32.78411463436194,-117.13747242467974,MISSION_6_N031,LOAD
CA,32.78411463436194,-117.13757896110626,MISSION_6_N040,LOAD
CA,32.78419220159033,-117.13763222941242,MISSION_6_N049,LOAD
NV,35.99745731571696,-114.94622261891244,MISSION_LNODE-1,LOAD
NV,35.99727822418139,-114.94622261916376,MISSION_LNODE-2,LOAD
NV,35.99727822418139,-114.94644398083624,MISSION_LNODE-3,LOAD
NV,35.99745731571696,-114.94644398108755,MISSION_LNODE-4,LOAD
CA,32.784269768886325,-117.13757896119915,MISSON_1_N015,GEN
PSE,47.034237,-122.867304,MKI_LNODEXF1,LOAD
PSE,47.61666667,-122.1530556,MLK_LNODEXF1,LOAD
PGE,45.2230644,-122.570457,MLNO_LNODEBR1,LOAD
IPCO,42.51937642449064,-114.0141545,MLNR_LNODE41A,LOAD
IPCO,42.51929583773743,-114.01409137431244,MLNR_LNODE42A,LOAD
IPCO,42.51929583773743,-114.01421762568755,MLNR_LNODE43A,LOAD
IPCO,42.52694079998398,-114.03708334880979,MLPR_GNODE011,GEN
IPCO,42.52694079998398,-114.03720485119021,MLPR_GNODE012,GEN
APS,33.61224281135562,-112.06352406122483,ML_LNODE10A,LOAD
APS,33.61216500695325,-112.06347012254703,ML_LNODE14A,LOAD
APS,33.612087202621055,-112.0635240613222,ML_LNODER1A,LOAD
APS,33.612087202621055,-112.0636319386778,ML_LNODER5A,LOAD
APS,33.61216500695325,-112.06368587745297,ML_LNODER6A,LOAD
APS,33.61224281135562,-112.06363193877517,ML_LNODER9A,LOAD
APS,33.53175475325909,-111.9457811517295,MM_LNODE11A,LOAD
APS,33.53167700695337,-111.94572730355587,MM_LNODE12A,LOAD
APS,33.531599260717556,-111.94578115182635,MM_LNODE24A,LOAD
APS,33.531599260717556,-111.94588884817365,MM_LNODE25A,LOAD
APS,33.53167700695337,-111.94594269644413,MM_LNODE26A,LOAD
APS,33.53175475325909,-111.94588884827049,MM_LNODER9A,LOAD
IPCO,42.60449399200007,-113.75165907299998,MNCO_LNODEFMR,LOAD
CA,39.2512471225551,-123.196581517341,MNDCTP_6_N001,LOAD
PACE,38.60842,-109.60742,MOAB_LNODE-2,LOAD
CA,38.76,-121.76,MOBILCHE_1_N001,LOAD
CA,37.41,-122.04,MOFTFLD_1_N002,LOAD
PGE,45.14692309998239,-122.60978442933984,MOLA_LNODEBR1,LOAD
PGE,45.14692309998239,-122.60991157066016,MOLA_LNODEBR2,LOAD
CA,38.42527279147893,-122.83215711512896,MOLINO_6_N002,LOAD
CA,38.42527279147893,-122.83227204316303,MOLINO_6_N101,LOAD
CA,34.92999999998754,-118.4199449189089,MONOLITH_6_N029,LOAD
CA,34.92999999998754,-118.4200550810911,MONOLITH_6_N101,LOAD
CA,38.45321813819415,-122.743668097885,MONROE_1_N001,LOAD
CA,38.453137127678374,-122.74360837318109,MONROE_1_N002,LOAD
CA,38.453137127678374,-122.74372782258891,MONROE_1_N101,LOAD
PACE,-0.0002787639979356632,-0.00040945808968771507,MONSANTO_LNODED1,GEN
PACE,-0.00020400752098387263,-0.0004603531996730295,MONSANTO_LNODED2,GEN
CA,33.3290812449195,-117.23541563272599,MONSRATE_6_N001,LOAD
CA,33.3290812449195,-117.23552290896002,MONSRATE_6_N007,LOAD
CA,37.40375550601972,-121.905675212617,MONTAGUE_1_N001,LOAD
CA,37.40367418200946,-121.90561610653849,MONTAGUE_1_N006,LOAD
CA,37.40367418200946,-121.90573431869551,MONTAGUE_1_N007,LOAD
CA,38.48,-122.32,MONTCLLO_1_N008,LOAD
CA,36.5999169204793,-121.890341167747,MONTEREY_6_N001,LOAD
CA,38.47145286673797,-123.01207473217538,MONTERO_6_N001,LOAD
CA,38.47145286673797,-123.01218968045463,MONTERO_6_N004,LOAD
CA,32.63163352090659,-117.09951805747241,MONTGMRY_6_N001,LOAD
CA,32.63163352090659,-117.09962449842959,MONTGMRY_6_N002,LOAD
PACE,42.72049999998386,-112.753659010835,MOONSHIN_NODE1,GEN
PACE,42.72049999998386,-112.75378098916501,MOONSHIN_NODE2,GEN
IPCO,43.3393382,-114.4404823,MOON_LNODE132,LOAD
CA,34.1484135,-118.7118089,MOORPARK_6_GN010,GEN
CA,34.28251222198296,-118.900787,MOORPARK_6_N001,LOAD
CA,34.282430888995485,-118.90073016923681,MOORPARK_6_N005,GEN
CA,34.282430888995485,-118.9008438307632,MOORPARK_6_N006,GEN
CA,37.8480081394988,-122.16073231943,MORAGA_1_N001,LOAD
IPCO,43.50682899998314,-116.33346648595948,MORA_IP_LNODE131,LOAD
IPCO,43.50682899998314,-116.33359091404051,MORA_IP_LNODE132,LOAD
PACE,41.0444399999845,-111.68900006913096,MORGANHS_LNODEPM,LOAD
CA,37.12745931402175,-121.65871705011202,MORGAN_1_N001,LOAD
PACE,41.0444399999845,-111.68911993086905,MORGAN_LNODED1,LOAD
CA,37.9687464565345,-121.185898170841,MORMON_6_N001,LOAD
CA,33.2521873532081,-117.300305399005,MOROHILL_6_N001,LOAD
CA,35.373004,-120.855187,MORRO3_7_B1,GEN
CA,35.3730039999499,-120.8550766787648,MORRO4_7_B1,GEN
CA,35.37291404399378,-120.855187,MORROBAY_2_N001,LOAD
CA,35.3730039999499,-120.8552973212352,MORROBAY_2_N015,LOAD
CA,35.373093956006336,-120.855187,MORROBY_1_N001,LOAD
PACE,40.75361,-111.88389,MORTONCT_LNODE-1,LOAD
PACE,40.7536099999385,-111.88377062410855,MORTONCT_LNODE-2,LOAD
PACE,40.75351956991452,-111.88389,MORTONCT_LNODE-3,LOAD
PACE,40.7536099999385,-111.88400937589145,MORTONCT_LNODER1,LOAD
PACE,40.75370043008542,-111.88389,MORTONCT_LNODER2,LOAD
CA,34.87,-118.24,MORWIND_6_N001,GEN
CA,36.80415074239934,-121.78373687034728,MOSSLD_1_N001,LOAD
CA,36.80407289994718,-121.78368074080869,MOSSLD_1_N055,GEN
CA,36.8039950575742,-121.78373687046141,MOSSLND6_7_B2,GEN
CA,36.8039950575742,-121.7838491295386,MOSSLND6_7_ND001,LOAD
CA,36.80407289994718,-121.7839052591913,MOSSLND7_7_B2,GEN
CA,36.80415074239934,-121.78384912965271,MOSSLND7_7_ND001,LOAD
PSE,47.025,-122.955,MOT_LNODEXF1,LOAD
